"Path","Area","Types","TypeNames","Multi","Bytes"
"src/Kernel/Aspire/DigitalBrain.Aspire/DigitalBrainActivationHostedService.cs","Kernel/Aspire","1","DigitalBrainActivationHostedService","False","419"
"src/Kernel/Aspire/DigitalBrain.Aspire/DigitalBrainClientHostingExtensions.cs","Kernel/Aspire","1","DigitalBrainClientHostingExtensions","False","3309"
"src/Kernel/Aspire/DigitalBrain.Aspire/DigitalBrainRuntimeHostingExtensions.cs","Kernel/Aspire","1","DigitalBrainRuntimeHostingExtensions","False","2381"
"src/Kernel/Aspire/DigitalBrain.Aspire/DigitalBrainScriptHost.cs","Kernel/Aspire","1","DigitalBrainScriptHost","False","2141"
"src/Kernel/Aspire/DigitalBrain.Aspire.Hosting/ClientDigitalBrainReference.cs","Kernel/Aspire","1","ClientDigitalBrainReference","False","235"
"src/Kernel/Aspire/DigitalBrain.Aspire.Hosting/DigitalBrainBuilder.cs","Kernel/Aspire","2","DigitalBrainBuilder, StateProtectionKeyParameterDefault","True","4613"
"src/Kernel/Aspire/DigitalBrain.Aspire.Hosting/DigitalBrainHostingExtensions.cs","Kernel/Aspire","1","DigitalBrainHostingExtensions","False","6018"
"src/Kernel/Aspire/DigitalBrain.Aspire.Hosting/DigitalBrainModuleBuilder.cs","Kernel/Aspire","1","DigitalBrainModuleBuilder","False","472"
"src/Kernel/Aspire/DigitalBrain.Aspire.Hosting/DigitalBrainModuleProjection.cs","Kernel/Aspire","1","DigitalBrainModuleProjection","False","299"
"src/Kernel/Aspire/DigitalBrain.Aspire.Hosting/OAuthProviderHosting.cs","Kernel/Aspire","5","OAuthProviderHostingDefinition, OAuthProviderHosting, OAuthApplicationParameters, OAuthBrainProjection, OAuthProviderParameters","True","8788"
"src/Kernel/Aspire/DigitalBrain.Aspire.Hosting/OperatorParameterDefaults.cs","Kernel/Aspire","2","ConstantParameterDefault, OperatorSuppliedParameterDefault","True","1050"
"src/Kernel/Aspire/DigitalBrain.ServiceDefaults/ServiceDefaultsExtensions.cs","Kernel/Aspire","3","ServiceDefaultsExtensions, SuppressAzureStorageSampler, SuppressAzureStorageActivityProcessor","True","7726"
"src/Kernel/DigitalBrain.Abstractions/Capabilities/CapabilityManifest.cs","Kernel/DigitalBrain.Abstractions","3","CapabilityManifest, NeuronCapabilityDescriptor, SynapseCapabilityDescriptor","True","745"
"src/Kernel/DigitalBrain.Abstractions/Identity/ActorContext.cs","Kernel/DigitalBrain.Abstractions","1","ActorContext","False","216"
"src/Kernel/DigitalBrain.Abstractions/Identity/CommandId.cs","Kernel/DigitalBrain.Abstractions","1","struct","False","592"
"src/Kernel/DigitalBrain.Abstractions/Identity/CorrelationId.cs","Kernel/DigitalBrain.Abstractions","1","struct","False","525"
"src/Kernel/DigitalBrain.Abstractions/Identity/IdentityPart.cs","Kernel/DigitalBrain.Abstractions","1","IdentityPart","False","791"
"src/Kernel/DigitalBrain.Abstractions/Identity/ModuleId.cs","Kernel/DigitalBrain.Abstractions","1","struct","False","365"
"src/Kernel/DigitalBrain.Abstractions/Identity/NeuronId.cs","Kernel/DigitalBrain.Abstractions","1","struct","False","2573"
"src/Kernel/DigitalBrain.Abstractions/Identity/OwnerId.cs","Kernel/DigitalBrain.Abstractions","1","struct","False","386"
"src/Kernel/DigitalBrain.Abstractions/Identity/PrincipalId.cs","Kernel/DigitalBrain.Abstractions","1","struct","False","602"
"src/Kernel/DigitalBrain.Abstractions/Identity/PrincipalPartition.cs","Kernel/DigitalBrain.Abstractions","1","PrincipalPartition","False","1754"
"src/Kernel/DigitalBrain.Abstractions/Identity/SynapseId.cs","Kernel/DigitalBrain.Abstractions","1","struct","False","505"
"src/Kernel/DigitalBrain.Abstractions/Integrations/Integration.cs","Kernel/DigitalBrain.Abstractions","2","IntegrationScope, Integration","True","702"
"src/Kernel/DigitalBrain.Abstractions/Journals/IJournalObserver.cs","Kernel/DigitalBrain.Abstractions","1","IJournalObserver","False","269"
"src/Kernel/DigitalBrain.Abstractions/Journals/JournalKind.cs","Kernel/DigitalBrain.Abstractions","1","JournalKind","False","151"
"src/Kernel/DigitalBrain.Abstractions/Journals/JournalRead.cs","Kernel/DigitalBrain.Abstractions","1","JournalRead","False","286"
"src/Kernel/DigitalBrain.Abstractions/Journals/JournalSnapshot.cs","Kernel/DigitalBrain.Abstractions","1","JournalSnapshot","False","375"
"src/Kernel/DigitalBrain.Abstractions/Journals/JournalTally.cs","Kernel/DigitalBrain.Abstractions","1","JournalTally","False","198"
"src/Kernel/DigitalBrain.Abstractions/Neurons/ClientEntryPointAttribute.cs","Kernel/DigitalBrain.Abstractions","1","ClientEntryPointAttribute","False","151"
"src/Kernel/DigitalBrain.Abstractions/Neurons/IBehavior.cs","Kernel/DigitalBrain.Abstractions","1","IBehavior","False","456"
"src/Kernel/DigitalBrain.Abstractions/Neurons/ICell.cs","Kernel/DigitalBrain.Abstractions","1","ICell","False","488"
"src/Kernel/DigitalBrain.Abstractions/Neurons/ICorpus.cs","Kernel/DigitalBrain.Abstractions","1","ICorpus","False","642"
"src/Kernel/DigitalBrain.Abstractions/Neurons/IDigitalBrainNeuron.cs","Kernel/DigitalBrain.Abstractions","1","IDigitalBrainNeuron","False","419"
"src/Kernel/DigitalBrain.Abstractions/Neurons/IGrants.cs","Kernel/DigitalBrain.Abstractions","1","IGrants","False","754"
"src/Kernel/DigitalBrain.Abstractions/Neurons/IHandle.cs","Kernel/DigitalBrain.Abstractions","1","IHandle","False","193"
"src/Kernel/DigitalBrain.Abstractions/Neurons/IKindRegistry.cs","Kernel/DigitalBrain.Abstractions","1","IKindRegistry","False","519"
"src/Kernel/DigitalBrain.Abstractions/Neurons/ILibrary.cs","Kernel/DigitalBrain.Abstractions","1","ILibrary","False","641"
"src/Kernel/DigitalBrain.Abstractions/Neurons/INeuron.cs","Kernel/DigitalBrain.Abstractions","1","INeuron","False","797"
"src/Kernel/DigitalBrain.Abstractions/Neurons/IRegistry.cs","Kernel/DigitalBrain.Abstractions","1","IRegistry","False","979"
"src/Kernel/DigitalBrain.Abstractions/Neurons/IRepository.cs","Kernel/DigitalBrain.Abstractions","1","IRepository","False","498"
"src/Kernel/DigitalBrain.Abstractions/Neurons/ISessionNeuron.cs","Kernel/DigitalBrain.Abstractions","1","ISessionNeuron","False","1017"
"src/Kernel/DigitalBrain.Abstractions/Neurons/ISynapseGraph.cs","Kernel/DigitalBrain.Abstractions","1","ISynapseGraph","False","1042"
"src/Kernel/DigitalBrain.Abstractions/Neurons/IWorkspace.cs","Kernel/DigitalBrain.Abstractions","1","IWorkspace","False","440"
"src/Kernel/DigitalBrain.Abstractions/Neurons/NeuronAuthorizationException.cs","Kernel/DigitalBrain.Abstractions","1","NeuronAuthorizationException","False","556"
"src/Kernel/DigitalBrain.Abstractions/Neurons/NeuronCallTimeouts.cs","Kernel/DigitalBrain.Abstractions","1","NeuronCallTimeouts","False","137"
"src/Kernel/DigitalBrain.Abstractions/Neurons/SettledDeliveryFailureAttribute.cs","Kernel/DigitalBrain.Abstractions","1","SettledDeliveryFailureAttribute","False","166"
"src/Kernel/DigitalBrain.Abstractions/Neurons/SynapseConnection.cs","Kernel/DigitalBrain.Abstractions","1","SynapseConnection","False","450"
"src/Kernel/DigitalBrain.Abstractions/Neurons/WorkspaceMember.cs","Kernel/DigitalBrain.Abstractions","1","WorkspaceMember","False","265"
"src/Kernel/DigitalBrain.Abstractions/Neurons/WorkspaceRole.cs","Kernel/DigitalBrain.Abstractions","1","WorkspaceRole","False","192"
"src/Kernel/DigitalBrain.Abstractions/OAuth/OAuthCallbackPaths.cs","Kernel/DigitalBrain.Abstractions","1","OAuthCallbackPaths","False","374"
"src/Kernel/DigitalBrain.Abstractions/Security/ProtectedPayloadReference.cs","Kernel/DigitalBrain.Abstractions","1","struct","False","640"
"src/Kernel/DigitalBrain.Abstractions/Synapses/BehaviorCommands.cs","Kernel/DigitalBrain.Abstractions","7","StartRepoReview, BehaviorRunStarted, ReadBehaviorRun, BehaviorRunSnapshot, BehaviorRunSummary, FileStance, ModeratorRound","True","2024"
"src/Kernel/DigitalBrain.Abstractions/Synapses/BroadcastAttribute.cs","Kernel/DigitalBrain.Abstractions","1","BroadcastAttribute","False","452"
"src/Kernel/DigitalBrain.Abstractions/Synapses/CapabilityAbandoned.cs","Kernel/DigitalBrain.Abstractions","1","CapabilityAbandoned","False","188"
"src/Kernel/DigitalBrain.Abstractions/Synapses/CapabilityCompleted.cs","Kernel/DigitalBrain.Abstractions","1","CapabilityCompleted","False","188"
"src/Kernel/DigitalBrain.Abstractions/Synapses/CapabilityFailed.cs","Kernel/DigitalBrain.Abstractions","1","CapabilityFailed","False","182"
"src/Kernel/DigitalBrain.Abstractions/Synapses/CapabilityRejected.cs","Kernel/DigitalBrain.Abstractions","1","CapabilityRejected","False","186"
"src/Kernel/DigitalBrain.Abstractions/Synapses/CapabilityRequested.cs","Kernel/DigitalBrain.Abstractions","1","CapabilityRequested","False","270"
"src/Kernel/DigitalBrain.Abstractions/Synapses/CellCommands.cs","Kernel/DigitalBrain.Abstractions","4","CellApply, CellReset, CellSnapshot, Datum","True","1119"
"src/Kernel/DigitalBrain.Abstractions/Synapses/Connect.cs","Kernel/DigitalBrain.Abstractions","2","Connect, Connected","True","724"
"src/Kernel/DigitalBrain.Abstractions/Synapses/CorpusCommands.cs","Kernel/DigitalBrain.Abstractions","7","AppendCorpusEntry, CorpusAppended, ReadCorpus, CorpusPage, ReadEpisode, EpisodePage, CorpusEntry","True","1791"
"src/Kernel/DigitalBrain.Abstractions/Synapses/DigitalBrainActivated.cs","Kernel/DigitalBrain.Abstractions","1","DigitalBrainActivated","False","188"
"src/Kernel/DigitalBrain.Abstractions/Synapses/Disconnect.cs","Kernel/DigitalBrain.Abstractions","2","Disconnect, Disconnected","True","317"
"src/Kernel/DigitalBrain.Abstractions/Synapses/GrantCommands.cs","Kernel/DigitalBrain.Abstractions","8","GrantKind, GrantAccess, AccessGranted, RevokeAccess, AccessRevoked, ListGrants, GrantsListed, GrantRecord","True","1810"
"src/Kernel/DigitalBrain.Abstractions/Synapses/JournalProjectionAttribute.cs","Kernel/DigitalBrain.Abstractions","1","JournalProjectionAttribute","False","398"
"src/Kernel/DigitalBrain.Abstractions/Synapses/KindCommands.cs","Kernel/DigitalBrain.Abstractions","5","InstallKind, KindInstalled, ListKinds, KindsListed, KindRecord","True","1221"
"src/Kernel/DigitalBrain.Abstractions/Synapses/LibraryCommands.cs","Kernel/DigitalBrain.Abstractions","12","PublishLibraryArtifact, LibraryArtifactPublished, DiscoverLibrary, LibraryDiscoveries, InstallLibraryArtifact, LibraryInstallRecorded, ListLibraryInstalls, LibraryInstallsListed, EnableLibraryInstall, LibraryInstallEnabled, LibraryArtifact, LibraryInstall","True","3670"
"src/Kernel/DigitalBrain.Abstractions/Synapses/Provenance.cs","Kernel/DigitalBrain.Abstractions","1","Provenance","False","535"
"src/Kernel/DigitalBrain.Abstractions/Synapses/RegistryCommands.cs","Kernel/DigitalBrain.Abstractions","13","RegisterInstance, InstanceRegistered, RetireInstance, InstanceRetired, SetInstanceEnabled, InstanceEnabledChanged, InstallBundle, BundleInstalled, BundleMember, BundleWire, RegisteredInstance, ListInstances, InstancesListed","True","3467"
"src/Kernel/DigitalBrain.Abstractions/Synapses/RepositoryCommands.cs","Kernel/DigitalBrain.Abstractions","6","OpenRepository, RepositoryOpened, ListRepositoryFiles, RepositoryFilesListed, ReadRepositoryFile, RepositoryFileContent","True","1487"
"src/Kernel/DigitalBrain.Abstractions/Synapses/RequestSynapse.cs","Kernel/DigitalBrain.Abstractions","1","RequestSynapse","False","185"
"src/Kernel/DigitalBrain.Abstractions/Synapses/RouteOutcome.cs","Kernel/DigitalBrain.Abstractions","2","RouteOutcomeKind, RouteOutcome","True","1508"
"src/Kernel/DigitalBrain.Abstractions/Synapses/Synapse.cs","Kernel/DigitalBrain.Abstractions","1","Synapse","False","118"
"src/Kernel/DigitalBrain.Abstractions/Synapses/SynapseDelivery.cs","Kernel/DigitalBrain.Abstractions","1","SynapseDelivery","False","2036"
"src/Kernel/DigitalBrain.Abstractions/Synapses/Unrouted.cs","Kernel/DigitalBrain.Abstractions","1","Unrouted","False","472"
"src/Kernel/DigitalBrain.Abstractions/Synapses/WorkspaceMembership.cs","Kernel/DigitalBrain.Abstractions","8","AddMember, MemberAdded, ChangeRole, RoleChanged, RemoveMember, MemberRemoved, ReadMembership, Membership","True","2018"
"src/Kernel/DigitalBrain.Abstractions/DigitalBrainResourceNames.cs","Kernel/DigitalBrain.Abstractions","1","DigitalBrainResourceNames","False","856"
"src/Kernel/DigitalBrain.AppHost/AppHost.cs","Kernel/DigitalBrain.AppHost","0","","False","2983"
"src/Kernel/DigitalBrain.AppHost/ProductSurfaceResources.cs","Kernel/DigitalBrain.AppHost","1","ProductSurfaceResources","False","839"
"src/Kernel/DigitalBrain.Client/ChannelJournalObserver.cs","Kernel/DigitalBrain.Client","1","ChannelJournalObserver","False","1144"
"src/Kernel/DigitalBrain.Client/DigitalBrainClient.cs","Kernel/DigitalBrain.Client","1","DigitalBrainClient","False","14315"
"src/Kernel/DigitalBrain.Client/IDigitalBrain.cs","Kernel/DigitalBrain.Client","1","IDigitalBrain","False","1221"
"src/Kernel/DigitalBrain.Client/NeuronReference.cs","Kernel/DigitalBrain.Client","1","NeuronReference","False","1832"
"src/Kernel/DigitalBrain.Core/Capabilities/ActiveCapabilityCatalog.cs","Kernel/DigitalBrain.Core","1","ActiveCapabilityCatalog","False","4483"
"src/Kernel/DigitalBrain.Core/Capabilities/ActiveModuleContractTypeMap.cs","Kernel/DigitalBrain.Core","1","ActiveModuleContractTypeMap","False","9541"
"src/Kernel/DigitalBrain.Core/Capabilities/CapabilityIndex.cs","Kernel/DigitalBrain.Core","4","CapabilityHit, CapabilityIndex, Entry, ContractSignature","True","10448"
"src/Kernel/DigitalBrain.Core/Capabilities/CapabilityInvocation.cs","Kernel/DigitalBrain.Core","1","CapabilityInvocation","False","3987"
"src/Kernel/DigitalBrain.Core/Capabilities/CapabilityOutcome.cs","Kernel/DigitalBrain.Core","1","CapabilityOutcome","False","131"
"src/Kernel/DigitalBrain.Core/Capabilities/CapabilityRequestContext.cs","Kernel/DigitalBrain.Core","1","CapabilityRequestContext","False","1226"
"src/Kernel/DigitalBrain.Core/Capabilities/CapabilitySchema.cs","Kernel/DigitalBrain.Core","1","CapabilitySchema","False","2366"
"src/Kernel/DigitalBrain.Core/Capabilities/ExternalServerCapability.cs","Kernel/DigitalBrain.Core","1","ExternalServerCapability","False","256"
"src/Kernel/DigitalBrain.Core/Capabilities/ModuleReflection.cs","Kernel/DigitalBrain.Core","1","ModuleReflection","False","5204"
"src/Kernel/DigitalBrain.Core/Filters/IncomingReificationFilter.cs","Kernel/DigitalBrain.Core","1","IncomingReificationFilter","False","5627"
"src/Kernel/DigitalBrain.Core/Filters/OutgoingReificationFilter.cs","Kernel/DigitalBrain.Core","1","OutgoingReificationFilter","False","8187"
"src/Kernel/DigitalBrain.Core/Filters/OwnerBoundCallFilter.cs","Kernel/DigitalBrain.Core","1","OwnerBoundCallFilter","False","6941"
"src/Kernel/DigitalBrain.Core/Hosting/AssemblyBroadcastHandlers.cs","Kernel/DigitalBrain.Core","1","AssemblyBroadcastHandlers","False","250"
"src/Kernel/DigitalBrain.Core/Hosting/DigitalBrainRuntime.cs","Kernel/DigitalBrain.Core","1","DigitalBrainRuntime","False","3092"
"src/Kernel/DigitalBrain.Core/Hosting/IConfigureBroadcastCatalog.cs","Kernel/DigitalBrain.Core","1","IConfigureBroadcastCatalog","False","132"
"src/Kernel/DigitalBrain.Core/Hosting/JournalStorageHosting.cs","Kernel/DigitalBrain.Core","1","JournalStorageHosting","False","946"
"src/Kernel/DigitalBrain.Core/Hosting/ModelPayloadSerialization.cs","Kernel/DigitalBrain.Core","1","ModelPayloadSerialization","False","878"
"src/Kernel/DigitalBrain.Core/Hosting/ModuleAssemblies.cs","Kernel/DigitalBrain.Core","1","ModuleAssemblies","False","180"
"src/Kernel/DigitalBrain.Core/Identity/PrincipalGraph.cs","Kernel/DigitalBrain.Core","3","PrincipalGraph, PrincipalRegistry, PrincipalGrants","True","896"
"src/Kernel/DigitalBrain.Core/Identity/VerifiedActor.cs","Kernel/DigitalBrain.Core","2","VerifiedActor, Restore","True","2322"
"src/Kernel/DigitalBrain.Core/Neuron/BehaviorNeuron.cs","Kernel/DigitalBrain.Core","3","BehaviorNeuron, BehaviorState, StoredRun","True","9795"
"src/Kernel/DigitalBrain.Core/Neuron/CellNeuron.cs","Kernel/DigitalBrain.Core","4","CellNeuron, CellState, ICellKind, CalculatorKind","True","10189"
"src/Kernel/DigitalBrain.Core/Neuron/ConnectionRelayNeuron.cs","Kernel/DigitalBrain.Core","2","ConnectionRelay, ConnectionRelayNeuron","True","3061"
"src/Kernel/DigitalBrain.Core/Neuron/CorpusNeuron.cs","Kernel/DigitalBrain.Core","2","CorpusNeuron, CorpusState","True","4521"
"src/Kernel/DigitalBrain.Core/Neuron/DigitalBrainNeuron.cs","Kernel/DigitalBrain.Core","1","DigitalBrainNeuron","False","1533"
"src/Kernel/DigitalBrain.Core/Neuron/GrantsNeuron.cs","Kernel/DigitalBrain.Core","1","GrantsNeuron","False","6931"
"src/Kernel/DigitalBrain.Core/Neuron/InstanceRegistryNeuron.cs","Kernel/DigitalBrain.Core","1","InstanceRegistryNeuron","False","8838"
"src/Kernel/DigitalBrain.Core/Neuron/JournalEntry.cs","Kernel/DigitalBrain.Core","1","JournalEntry","False","245"
"src/Kernel/DigitalBrain.Core/Neuron/KindRegistryNeuron.cs","Kernel/DigitalBrain.Core","1","KindRegistryNeuron","False","3317"
"src/Kernel/DigitalBrain.Core/Neuron/LibraryNeuron.cs","Kernel/DigitalBrain.Core","2","LibraryNeuron, LibraryState","True","13002"
"src/Kernel/DigitalBrain.Core/Neuron/Neuron.cs","Kernel/DigitalBrain.Core","4","Neuron, ClientEntryCorrelationScope, struct, struct","True","11358"
"src/Kernel/DigitalBrain.Core/Neuron/NeuronCapabilityCoordinator.cs","Kernel/DigitalBrain.Core","1","NeuronCapabilityCoordinator","False","6857"
"src/Kernel/DigitalBrain.Core/Neuron/NeuronConcurrency.cs","Kernel/DigitalBrain.Core","1","NeuronConcurrency","False","1977"
"src/Kernel/DigitalBrain.Core/Neuron/NeuronDeliveryMemory.cs","Kernel/DigitalBrain.Core","1","NeuronDeliveryMemory","False","1984"
"src/Kernel/DigitalBrain.Core/Neuron/NeuronFeed.cs","Kernel/DigitalBrain.Core","1","NeuronFeed","False","3955"
"src/Kernel/DigitalBrain.Core/Neuron/NeuronFeedCheckpoint.cs","Kernel/DigitalBrain.Core","1","struct","False","197"
"src/Kernel/DigitalBrain.Core/Neuron/NeuronJournal.cs","Kernel/DigitalBrain.Core","2","NeuronJournal, Watcher","True","3680"
"src/Kernel/DigitalBrain.Core/Neuron/NeuronMessagePipeline.cs","Kernel/DigitalBrain.Core","1","NeuronMessagePipeline","False","7349"
"src/Kernel/DigitalBrain.Core/Neuron/NeuronOutbox.cs","Kernel/DigitalBrain.Core","1","NeuronOutbox","False","9736"
"src/Kernel/DigitalBrain.Core/Neuron/NeuronStreamRegistry.cs","Kernel/DigitalBrain.Core","1","NeuronStreamRegistry","False","3232"
"src/Kernel/DigitalBrain.Core/Neuron/NeuronTime.cs","Kernel/DigitalBrain.Core","1","NeuronTime","False","129"
"src/Kernel/DigitalBrain.Core/Neuron/NeuronTurnCoordinator.cs","Kernel/DigitalBrain.Core","1","NeuronTurnCoordinator","False","9692"
"src/Kernel/DigitalBrain.Core/Neuron/RepositoryNeuron.cs","Kernel/DigitalBrain.Core","2","RepositoryNeuron, RepoState","True","6562"
"src/Kernel/DigitalBrain.Core/Neuron/SessionNeuron.cs","Kernel/DigitalBrain.Core","1","SessionNeuron","False","2027"
"src/Kernel/DigitalBrain.Core/Neuron/SynapseGraphNeuron.cs","Kernel/DigitalBrain.Core","1","SynapseGraphNeuron","False","13642"
"src/Kernel/DigitalBrain.Core/Neuron/WorkspaceNeuron.cs","Kernel/DigitalBrain.Core","2","WorkspaceState, WorkspaceNeuron","True","7560"
"src/Kernel/DigitalBrain.Core/Outbox/IOutboxDrain.cs","Kernel/DigitalBrain.Core","1","IOutboxDrain","False","168"
"src/Kernel/DigitalBrain.Core/Outbox/IOutboxWakeup.cs","Kernel/DigitalBrain.Core","1","IOutboxWakeup","False","217"
"src/Kernel/DigitalBrain.Core/Outbox/OutboxEntry.cs","Kernel/DigitalBrain.Core","1","OutboxEntry","False","319"
"src/Kernel/DigitalBrain.Core/Outbox/OutboxWakeup.cs","Kernel/DigitalBrain.Core","1","OutboxWakeup","False","2494"
"src/Kernel/DigitalBrain.Core/Serialization/DispatchManifest.cs","Kernel/DigitalBrain.Core","1","DispatchManifest","False","200"
"src/Kernel/DigitalBrain.Core/Serialization/JournalJson.cs","Kernel/DigitalBrain.Core","1","JournalJson","False","238"
"src/Kernel/DigitalBrain.Core/Serialization/SynapseDispatch.cs","Kernel/DigitalBrain.Core","1","SynapseDispatch","False","2109"
"src/Kernel/DigitalBrain.Core/Serialization/SynapseTelemetry.cs","Kernel/DigitalBrain.Core","1","SynapseTelemetry","False","1135"
"src/Kernel/DigitalBrain.Core/Serialization/SynapseWiring.cs","Kernel/DigitalBrain.Core","1","SynapseWiring","False","2358"
"src/Kernel/DigitalBrain.Core/Serialization/SynapseWiringEntry.cs","Kernel/DigitalBrain.Core","1","SynapseWiringEntry","False","107"
"src/Kernel/DigitalBrain.Core/BroadcastCatalog.cs","Kernel/DigitalBrain.Core","3","BroadcastRoute, BroadcastTopology, BroadcastCatalog","True","2656"
"src/Kernel/DigitalBrain.Core/DeliveryPolicy.cs","Kernel/DigitalBrain.Core","1","DeliveryPolicy","False","866"
"src/Kernel/DigitalBrain.Core/GrainCallerContext.cs","Kernel/DigitalBrain.Core","2","GrainCallerContext, CallerScope","True","3136"
"src/Kernel/DigitalBrain.Core/GrainOwnership.cs","Kernel/DigitalBrain.Core","1","GrainOwnership","False","527"
"src/Kernel/DigitalBrain.Core/IModule.cs","Kernel/DigitalBrain.Core","1","IModule","False","101"
"src/Kernel/DigitalBrain.Core/ReminderSourceAllowlist.cs","Kernel/DigitalBrain.Core","1","ReminderSourceAllowlist","False","417"
"src/Kernel/DigitalBrain.Core/SynapseAlias.cs","Kernel/DigitalBrain.Core","1","SynapseAlias","False","897"
"src/Kernel/DigitalBrain.Core/SynapseTransform.cs","Kernel/DigitalBrain.Core","3","ISynapseTransform, DeclarativeSynapseTransform, SynapseTypeIndex","True","5063"
"src/Kernel/DigitalBrain.Kernel/Auth/AuthHostingExtensions.cs","Kernel/DigitalBrain.Kernel","2","AuthHostingExtensions, LoopbackDevAuthOptions","True","4037"
"src/Kernel/DigitalBrain.Kernel/Auth/AuthOptions.cs","Kernel/DigitalBrain.Kernel","1","AuthOptions","False","989"
"src/Kernel/DigitalBrain.Kernel/Auth/DevelopmentBootstrapSeeder.cs","Kernel/DigitalBrain.Kernel","1","DevelopmentBootstrapSeeder","False","4503"
"src/Kernel/DigitalBrain.Kernel/Auth/DigitalBrainClaimsPrincipalFactory.cs","Kernel/DigitalBrain.Kernel","1","DigitalBrainClaimsPrincipalFactory","False","893"
"src/Kernel/DigitalBrain.Kernel/Auth/DigitalBrainUser.cs","Kernel/DigitalBrain.Kernel","1","DigitalBrainUser","False","536"
"src/Kernel/DigitalBrain.Kernel/Auth/DigitalBrainUserStore.cs","Kernel/DigitalBrain.Kernel","1","DigitalBrainUserStore","False","5539"
"src/Kernel/DigitalBrain.Kernel/Auth/HttpActor.cs","Kernel/DigitalBrain.Kernel","1","HttpActor","False","1725"
"src/Kernel/DigitalBrain.Kernel/Auth/HttpsStanceMiddleware.cs","Kernel/DigitalBrain.Kernel","1","HttpsStanceMiddleware","False","668"
"src/Kernel/DigitalBrain.Kernel/Auth/IAccountDirectory.cs","Kernel/DigitalBrain.Kernel","1","IAccountDirectory","False","618"
"src/Kernel/DigitalBrain.Kernel/Auth/LoopbackDevAuthMiddleware.cs","Kernel/DigitalBrain.Kernel","1","LoopbackDevAuthMiddleware","False","1827"
"src/Kernel/DigitalBrain.Kernel/Auth/MapAuth.cs","Kernel/DigitalBrain.Kernel","4","AuthHttpMaps, AuthCredentialsRequest, AuthCreateUserRequest, AuthMeResponse","True","11034"
"src/Kernel/DigitalBrain.Kernel/Auth/MemoryAccountDirectory.cs","Kernel/DigitalBrain.Kernel","1","MemoryAccountDirectory","False","3538"
"src/Kernel/DigitalBrain.Kernel/Auth/PrincipalScoped.cs","Kernel/DigitalBrain.Kernel","3","PrincipalScoped, PrincipalChat, PrincipalSurface","True","756"
"src/Kernel/DigitalBrain.Kernel/Auth/RequestNetwork.cs","Kernel/DigitalBrain.Kernel","1","RequestNetwork","False","1059"
"src/Kernel/DigitalBrain.Kernel/Auth/TableAccountDirectory.cs","Kernel/DigitalBrain.Kernel","1","TableAccountDirectory","False","7503"
"src/Kernel/DigitalBrain.Kernel/Auth/WorkspaceMembershipGateway.cs","Kernel/DigitalBrain.Kernel","2","IWorkspaceMembershipGateway, WorkspaceMembershipGateway","True","1169"
"src/Kernel/DigitalBrain.Kernel/DigitalBrainComposition.cs","Kernel/DigitalBrain.Kernel","2","ComposedModules, DigitalBrainHost","True","1643"
"src/Kernel/DigitalBrain.Kernel/HttpSurfaceModels.cs","Kernel/DigitalBrain.Kernel","10","OwnerCommandRequest, ChatTurnEvent, SurfaceOpenedEvent, AuthorizationEvent, BrainTopologySnapshot, BrainBroadcastRoute, BrainModule, BrainNeuron, BrainConnection, GraphEvent","True","2626"
"src/Kernel/DigitalBrain.Kernel/HttpSurfacePaths.cs","Kernel/DigitalBrain.Kernel","1","HttpSurfacePaths","False","1553"
"src/Kernel/DigitalBrain.Kernel/JournalProjection.cs","Kernel/DigitalBrain.Kernel","1","JournalProjection","False","1379"
"src/Kernel/DigitalBrain.Kernel/MapAuthorizationStreams.cs","Kernel/DigitalBrain.Kernel","1","AuthorizationStreamsHttpMaps","False","4129"
"src/Kernel/DigitalBrain.Kernel/MapBrainTopology.cs","Kernel/DigitalBrain.Kernel","1","BrainTopologyHttpMaps","False","2834"
"src/Kernel/DigitalBrain.Kernel/MapChatStreams.cs","Kernel/DigitalBrain.Kernel","1","ChatStreamsHttpMaps","False","4750"
"src/Kernel/DigitalBrain.Kernel/MapGraphStreams.cs","Kernel/DigitalBrain.Kernel","1","GraphStreamsHttpMaps","False","2710"
"src/Kernel/DigitalBrain.Kernel/MapOAuthCallback.cs","Kernel/DigitalBrain.Kernel","1","OAuthCallbackHttpMaps","False","2334"
"src/Kernel/DigitalBrain.Kernel/MapOwnerCommands.cs","Kernel/DigitalBrain.Kernel","1","OwnerCommandsHttpMaps","False","9320"
"src/Kernel/DigitalBrain.Kernel/MapShellStreams.cs","Kernel/DigitalBrain.Kernel","1","SurfaceStreamsHttpMaps","False","3248"
"src/Kernel/DigitalBrain.Kernel/OwnerSessionJournal.cs","Kernel/DigitalBrain.Kernel","1","OwnerSessionJournal","False","2660"
"src/Kernel/DigitalBrain.Kernel/Program.cs","Kernel/DigitalBrain.Kernel","0","","False","810"
"src/Kernel/DigitalBrain.Kernel/SseResponse.cs","Kernel/DigitalBrain.Kernel","1","SseResponse","False","1714"
"src/Kernel/DigitalBrain.Mcp/ChatTools.cs","Kernel/DigitalBrain.Mcp","1","ChatTools","False","10810"
"src/Kernel/DigitalBrain.Mcp/IntrospectionTools.cs","Kernel/DigitalBrain.Mcp","1","IntrospectionTools","False","4364"
"src/Kernel/DigitalBrain.Mcp/LibraryBehaviorTools.cs","Kernel/DigitalBrain.Mcp","1","LibraryBehaviorTools","False","10230"
